,o_group,area_title,occ_title,tot_emp,sum_area_occupations,jobs_1000,istech,area_name,population,median_age,average_income,family_poverty,educational_attainment_bachelors,educational_attainment_graduate,educational_attainment_high_school,educational_attainment_no_diploma,educational_attainment_some_college,race_asian,race_white,race_black,race_hispanic,race_native,race_islander,race_two,race_other
1093,major,"Dover, DE",Office and Administrative Support Occupations,8690,58950,246,0,"Dover, DE",35390,28,36671,3465,5524,4410,10128,4200,11127,1043,19251,11048,2382,350,9,1290,17
1094,major,"Dover, DE","Farming, Fishing, and Forestry Occupations",160,58950,5,0,"Dover, DE",35390,28,36671,3465,5524,4410,10128,4200,11127,1043,19251,11048,2382,350,9,1290,17
1095,major,"Dover, DE",Construction and Extraction Occupations,2160,58950,61,0,"Dover, DE",35390,28,36671,3465,5524,4410,10128,4200,11127,1043,19251,11048,2382,350,9,1290,17
1096,major,"Dover, DE","Installation, Maintenance, and Repair Occupations",2510,58950,71,0,"Dover, DE",35390,28,36671,3465,5524,4410,10128,4200,11127,1043,19251,11048,2382,350,9,1290,17
1097,major,"Dover, DE",Production Occupations,3130,58950,88,0,"Dover, DE",35390,28,36671,3465,5524,4410,10128,4200,11127,1043,19251,11048,2382,350,9,1290,17
1098,major,"Dover, DE",Transportation and Material Moving Occupations,6100,58950,172,0,"Dover, DE",35390,28,36671,3465,5524,4410,10128,4200,11127,1043,19251,11048,2382,350,9,1290,17
1099,major,"Dubuque, IA",Management Occupations,3150,56020,40,1,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1100,major,"Dubuque, IA",Business and Financial Operations Occupations,2940,56020,38,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1101,major,"Dubuque, IA",Computer and Mathematical Occupations,1200,56020,15,1,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1102,major,"Dubuque, IA",Architecture and Engineering Occupations,1380,56020,18,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1103,major,"Dubuque, IA","Life, Physical, and Social Science Occupations",170,56020,2,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1104,major,"Dubuque, IA",Community and Social Service Occupations,720,56020,9,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1105,major,"Dubuque, IA",Educational Instruction and Library Occupations,3180,56020,41,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1106,major,"Dubuque, IA","Arts, Design, Entertainment, Sports, and Media Occupations",750,56020,10,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1107,major,"Dubuque, IA",Healthcare Practitioners and Technical Occupations,3190,56020,41,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1108,major,"Dubuque, IA",Healthcare Support Occupations,2510,56020,32,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1109,major,"Dubuque, IA",Protective Service Occupations,590,56020,8,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1110,major,"Dubuque, IA",Food Preparation and Serving Related Occupations,4730,56020,61,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1111,major,"Dubuque, IA",Building and Grounds Cleaning and Maintenance Occupations,1240,56020,16,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1112,major,"Dubuque, IA",Personal Care and Service Occupations,1500,56020,19,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1113,major,"Dubuque, IA",Sales and Related Occupations,5760,56020,74,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1114,major,"Dubuque, IA",Office and Administrative Support Occupations,7420,56020,95,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1115,major,"Dubuque, IA","Farming, Fishing, and Forestry Occupations",110,56020,1,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1116,major,"Dubuque, IA",Construction and Extraction Occupations,2300,56020,30,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1117,major,"Dubuque, IA","Installation, Maintenance, and Repair Occupations",2420,56020,31,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1118,major,"Dubuque, IA",Production Occupations,5500,56020,71,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1119,major,"Dubuque, IA",Transportation and Material Moving Occupations,5260,56020,67,0,"Dubuque, IA",77928,38,91574,6724,16209,8735,24056,6133,22816,1192,70401,2713,1650,28,357,1465,122
1120,major,"Eau Claire, WI",Management Occupations,2370,79100,25,1,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1121,major,"Eau Claire, WI",Business and Financial Operations Occupations,3810,79100,40,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1122,major,"Eau Claire, WI",Computer and Mathematical Occupations,1410,79100,15,1,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1123,major,"Eau Claire, WI",Architecture and Engineering Occupations,1370,79100,14,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1124,major,"Eau Claire, WI","Life, Physical, and Social Science Occupations",350,79100,4,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1125,major,"Eau Claire, WI",Community and Social Service Occupations,1180,79100,12,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1126,major,"Eau Claire, WI",Legal Occupations,350,79100,4,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1127,major,"Eau Claire, WI",Educational Instruction and Library Occupations,4390,79100,46,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1128,major,"Eau Claire, WI","Arts, Design, Entertainment, Sports, and Media Occupations",800,79100,8,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1129,major,"Eau Claire, WI",Healthcare Practitioners and Technical Occupations,5760,79100,60,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1130,major,"Eau Claire, WI",Healthcare Support Occupations,4700,79100,49,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1131,major,"Eau Claire, WI",Protective Service Occupations,1530,79100,16,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1132,major,"Eau Claire, WI",Food Preparation and Serving Related Occupations,6600,79100,69,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1133,major,"Eau Claire, WI",Building and Grounds Cleaning and Maintenance Occupations,2200,79100,23,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1134,major,"Eau Claire, WI",Personal Care and Service Occupations,1210,79100,13,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1135,major,"Eau Claire, WI",Sales and Related Occupations,7850,79100,82,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1136,major,"Eau Claire, WI",Office and Administrative Support Occupations,11800,79100,123,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1137,major,"Eau Claire, WI","Farming, Fishing, and Forestry Occupations",140,79100,1,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1138,major,"Eau Claire, WI",Construction and Extraction Occupations,3280,79100,34,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1139,major,"Eau Claire, WI","Installation, Maintenance, and Repair Occupations",3110,79100,32,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1140,major,"Eau Claire, WI",Production Occupations,7410,79100,77,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1141,major,"Eau Claire, WI",Transportation and Material Moving Occupations,7480,79100,78,0,"Eau Claire, WI",95800,35,69968,6496,19692,10395,24233,5782,35736,3888,86154,802,2303,359,410,1840,44
1142,major,"El Centro, CA",Management Occupations,2330,57410,32,1,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1143,major,"El Centro, CA",Business and Financial Operations Occupations,2140,57410,29,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1144,major,"El Centro, CA",Computer and Mathematical Occupations,390,57410,5,1,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1145,major,"El Centro, CA",Architecture and Engineering Occupations,320,57410,4,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1146,major,"El Centro, CA","Life, Physical, and Social Science Occupations",340,57410,5,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1147,major,"El Centro, CA",Community and Social Service Occupations,1590,57410,22,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1148,major,"El Centro, CA",Legal Occupations,200,57410,3,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1149,major,"El Centro, CA",Educational Instruction and Library Occupations,4430,57410,61,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1150,major,"El Centro, CA","Arts, Design, Entertainment, Sports, and Media Occupations",270,57410,4,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1151,major,"El Centro, CA",Healthcare Practitioners and Technical Occupations,2350,57410,32,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1152,major,"El Centro, CA",Healthcare Support Occupations,5630,57410,77,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1153,major,"El Centro, CA",Protective Service Occupations,3690,57410,51,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1154,major,"El Centro, CA",Food Preparation and Serving Related Occupations,3830,57410,53,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1155,major,"El Centro, CA",Building and Grounds Cleaning and Maintenance Occupations,1480,57410,20,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1156,major,"El Centro, CA",Personal Care and Service Occupations,710,57410,10,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1157,major,"El Centro, CA",Sales and Related Occupations,5570,57410,77,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1158,major,"El Centro, CA",Office and Administrative Support Occupations,6560,57410,90,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1159,major,"El Centro, CA","Farming, Fishing, and Forestry Occupations",6270,57410,86,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1160,major,"El Centro, CA",Construction and Extraction Occupations,1320,57410,18,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1161,major,"El Centro, CA","Installation, Maintenance, and Repair Occupations",2090,57410,29,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1162,major,"El Centro, CA",Production Occupations,1880,57410,26,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1163,major,"El Centro, CA",Transportation and Material Moving Occupations,4020,57410,55,0,"El Centro, CA",72728,31,79244,11477,7882,4371,16035,19939,24446,1374,9032,2234,58972,189,58,800,69
1164,major,"Elmira, NY",Management Occupations,1130,31750,23,1,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1165,major,"Elmira, NY",Business and Financial Operations Occupations,920,31750,19,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1166,major,"Elmira, NY",Computer and Mathematical Occupations,250,31750,5,1,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1167,major,"Elmira, NY",Architecture and Engineering Occupations,430,31750,9,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1168,major,"Elmira, NY","Life, Physical, and Social Science Occupations",60,31750,1,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1169,major,"Elmira, NY",Community and Social Service Occupations,760,31750,15,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1170,major,"Elmira, NY",Legal Occupations,130,31750,3,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1171,major,"Elmira, NY",Educational Instruction and Library Occupations,2250,31750,46,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1172,major,"Elmira, NY","Arts, Design, Entertainment, Sports, and Media Occupations",220,31750,4,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1173,major,"Elmira, NY",Healthcare Practitioners and Technical Occupations,2560,31750,52,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1174,major,"Elmira, NY",Healthcare Support Occupations,1660,31750,34,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1175,major,"Elmira, NY",Protective Service Occupations,1290,31750,26,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1176,major,"Elmira, NY",Food Preparation and Serving Related Occupations,2770,31750,56,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1177,major,"Elmira, NY",Building and Grounds Cleaning and Maintenance Occupations,840,31750,17,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1178,major,"Elmira, NY",Personal Care and Service Occupations,640,31750,13,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1179,major,"Elmira, NY",Sales and Related Occupations,3700,31750,75,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1180,major,"Elmira, NY",Office and Administrative Support Occupations,3870,31750,79,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1181,major,"Elmira, NY",Construction and Extraction Occupations,1140,31750,23,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1182,major,"Elmira, NY","Installation, Maintenance, and Repair Occupations",1420,31750,29,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1183,major,"Elmira, NY",Production Occupations,3150,31750,64,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1184,major,"Elmira, NY",Transportation and Material Moving Occupations,2560,31750,52,0,"Elmira, NY",49250,40,62022,9029,5661,4676,18351,5892,14665,314,40537,4339,1798,357,7,1834,64
1185,major,"El Paso, TX",Management Occupations,12270,303100,18,1,"El Paso, TX",672806,31,54137,125448,103559,50738,162689,151142,204567,7868,92324,20777,542460,2118,537,6313,409
1186,major,"El Paso, TX",Business and Financial Operations Occupations,12400,303100,18,0,"El Paso, TX",672806,31,54137,125448,103559,50738,162689,151142,204567,7868,92324,20777,542460,2118,537,6313,409
1187,major,"El Paso, TX",Computer and Mathematical Occupations,4270,303100,6,1,"El Paso, TX",672806,31,54137,125448,103559,50738,162689,151142,204567,7868,92324,20777,542460,2118,537,6313,409
1188,major,"El Paso, TX",Architecture and Engineering Occupations,2750,303100,4,0,"El Paso, TX",672806,31,54137,125448,103559,50738,162689,151142,204567,7868,92324,20777,542460,2118,537,6313,409
1189,major,"El Paso, TX","Life, Physical, and Social Science Occupations",1680,303100,2,0,"El Paso, TX",672806,31,54137,125448,103559,50738,162689,151142,204567,7868,92324,20777,542460,2118,537,6313,409
1190,major,"El Paso, TX",Community and Social Service Occupations,3600,303100,5,0,"El Paso, TX",672806,31,54137,125448,103559,50738,162689,151142,204567,7868,92324,20777,542460,2118,537,6313,409
1191,major,"El Paso, TX",Legal Occupations,1490,303100,2,0,"El Paso, TX",672806,31,54137,125448,103559,50738,162689,151142,204567,7868,92324,20777,542460,2118,537,6313,409
